voting,date,time
glos_41_55,11-05-2017,14:17:42
glos_41_56,11-05-2017,14:18:25
glos_41_57,11-05-2017,14:24:31
glos_41_58,11-05-2017,14:25:05
glos_41_59,11-05-2017,14:38:41
glos_41_6,11-05-2017,13:16:54
glos_41_7,11-05-2017,13:17:25
glos_41_8,11-05-2017,13:24:29
glos_41_9,11-05-2017,13:28:06
glos_42_1,24-05-2017,10:33:36
glos_42_10,25-05-2017,19:05:56
glos_42_11,25-05-2017,19:08:01
glos_42_12,25-05-2017,19:08:37
glos_42_13,25-05-2017,19:09:07
glos_42_14,25-05-2017,19:10:28
glos_42_15,25-05-2017,19:14:00
glos_42_16,25-05-2017,19:16:35
glos_42_17,25-05-2017,19:17:45
glos_42_18,25-05-2017,19:18:13
glos_42_19,25-05-2017,19:25:12
glos_42_2,24-05-2017,15:14:20
glos_42_20,25-05-2017,19:26:24
glos_42_21,25-05-2017,19:27:03
glos_42_22,25-05-2017,19:27:34
glos_42_23,25-05-2017,19:27:57
glos_42_24,25-05-2017,19:28:31
glos_42_25,25-05-2017,19:29:21
glos_42_26,25-05-2017,19:30:08
glos_42_27,25-05-2017,19:32:15
glos_42_28,25-05-2017,19:32:41
glos_42_29,25-05-2017,19:36:21
glos_42_3,24-05-2017,15:15:21
glos_42_30,25-05-2017,19:37:23
glos_42_31,25-05-2017,19:41:41
glos_42_32,25-05-2017,19:45:00
glos_42_33,25-05-2017,19:54:06
glos_42_34,25-05-2017,19:55:27
glos_42_35,25-05-2017,20:01:01
glos_42_36,25-05-2017,20:04:25
glos_42_37,25-05-2017,20:06:17
glos_42_38,25-05-2017,20:06:57
glos_42_39,25-05-2017,20:07:31
glos_42_4,25-05-2017,18:46:13
glos_42_40,25-05-2017,20:08:03
glos_42_41,25-05-2017,20:08:36
glos_42_42,25-05-2017,20:09:05
glos_42_43,25-05-2017,20:09:41
glos_42_44,25-05-2017,20:18:29
glos_42_45,25-05-2017,20:22:24
glos_42_46,25-05-2017,20:25:16
glos_42_47,25-05-2017,20:26:48
glos_42_48,25-05-2017,20:30:32
glos_42_49,25-05-2017,20:36:01
glos_42_5,25-05-2017,18:47:55
glos_42_50,25-05-2017,20:38:57
glos_42_51,25-05-2017,20:49:37
glos_42_52,25-05-2017,21:28:34
glos_42_53,25-05-2017,21:29:22
glos_42_54,25-05-2017,21:30:05
glos_42_55,25-05-2017,21:30:54
glos_42_56,25-05-2017,21:31:38
glos_42_57,25-05-2017,21:32:18
glos_42_58,25-05-2017,21:33:00
glos_42_59,25-05-2017,21:33:38
glos_42_6,25-05-2017,18:57:37
glos_42_60,25-05-2017,21:34:12
glos_42_61,25-05-2017,21:35:44
glos_42_7,25-05-2017,18:58:16
glos_42_8,25-05-2017,19:01:05
glos_42_9,25-05-2017,19:03:46
glos_43_1,08-06-2017,09:15:40
glos_43_10,08-06-2017,21:22:08
glos_43_11,08-06-2017,21:27:34
glos_43_12,08-06-2017,21:28:00
glos_43_13,08-06-2017,21:31:58
glos_43_14,08-06-2017,21:32:39
glos_43_15,08-06-2017,21:33:22
glos_43_16,08-06-2017,21:34:12
glos_43_17,08-06-2017,21:39:28
glos_43_18,08-06-2017,21:42:28
glos_43_19,08-06-2017,21:44:32
glos_43_2,08-06-2017,09:18:27
glos_43_20,08-06-2017,21:47:38
glos_43_21,08-06-2017,21:48:57
glos_43_22,08-06-2017,21:50:07
glos_43_23,08-06-2017,21:50:42
glos_43_24,08-06-2017,21:53:16
glos_43_25,08-06-2017,22:03:08
glos_43_26,08-06-2017,22:09:35
glos_43_27,08-06-2017,22:11:19
glos_43_28,08-06-2017,22:18:28
glos_43_29,08-06-2017,22:23:20
glos_43_3,08-06-2017,09:20:28
glos_43_30,08-06-2017,22:23:57
glos_43_31,08-06-2017,22:27:05
glos_43_32,08-06-2017,22:29:11
glos_43_33,08-06-2017,22:29:41
glos_43_34,08-06-2017,22:31:46
glos_43_35,08-06-2017,22:33:06
glos_43_36,08-06-2017,22:33:34
glos_43_37,08-06-2017,22:36:55
glos_43_38,08-06-2017,22:40:01
glos_43_39,08-06-2017,22:42:44
glos_43_4,08-06-2017,09:21:18
glos_43_40,08-06-2017,22:44:52
glos_43_41,08-06-2017,22:45:28
glos_43_42,08-06-2017,22:45:54
glos_43_43,08-06-2017,22:47:50
glos_43_44,08-06-2017,22:52:10
glos_43_45,08-06-2017,22:53:20
glos_43_46,08-06-2017,22:57:55
glos_43_47,08-06-2017,22:59:10
glos_43_48,08-06-2017,23:00:56
glos_43_49,08-06-2017,23:01:24
glos_43_5,08-06-2017,09:26:52
glos_43_50,08-06-2017,23:03:36
glos_43_51,08-06-2017,23:05:14
glos_43_52,08-06-2017,23:12:26
glos_43_53,08-06-2017,23:19:55
glos_43_54,08-06-2017,23:24:00
glos_43_55,08-06-2017,23:24:49
glos_43_56,08-06-2017,23:25:37
glos_43_57,08-06-2017,23:27:45
glos_43_58,08-06-2017,23:33:20
glos_43_59,08-06-2017,23:34:11
glos_43_6,08-06-2017,21:19:01
glos_43_60,08-06-2017,23:37:43
glos_43_61,08-06-2017,23:38:10
glos_43_62,08-06-2017,23:38:39
glos_43_63,08-06-2017,23:39:06
glos_43_64,08-06-2017,23:39:34
glos_43_65,08-06-2017,23:39:58
glos_43_66,08-06-2017,23:40:22
glos_43_67,08-06-2017,23:42:42
glos_43_68,08-06-2017,23:43:14
glos_43_69,08-06-2017,23:51:46
glos_43_7,08-06-2017,21:19:39
glos_43_70,08-06-2017,23:58:04
glos_43_71,09-06-2017,00:00:35
glos_43_8,08-06-2017,21:20:18
glos_43_9,08-06-2017,21:20:59
glos_44_1,20-06-2017,10:12:39
glos_44_10,22-06-2017,09:55:09
glos_44_11,22-06-2017,09:55:34
glos_44_12,22-06-2017,09:58:43
glos_44_13,22-06-2017,10:05:21
glos_44_14,22-06-2017,10:06:49
glos_44_15,22-06-2017,10:07:12
glos_44_16,22-06-2017,10:09:17
glos_44_17,22-06-2017,10:11:05
glos_44_18,22-06-2017,10:14:15
glos_44_19,22-06-2017,10:14:45
glos_44_2,22-06-2017,09:17:46
glos_44_20,22-06-2017,10:16:39
glos_44_21,22-06-2017,10:17:07
glos_44_22,22-06-2017,10:17:34
glos_44_23,22-06-2017,10:19:18
glos_44_24,22-06-2017,10:20:54
glos_44_25,22-06-2017,10:21:22
glos_44_26,22-06-2017,10:21:54
glos_44_27,22-06-2017,10:22:27
glos_44_28,22-06-2017,10:23:05
glos_44_29,22-06-2017,10:23:30
glos_44_3,22-06-2017,09:22:20
glos_44_30,22-06-2017,10:25:24
glos_44_31,22-06-2017,10:25:52
glos_44_32,22-06-2017,10:26:20
glos_44_33,22-06-2017,10:26:49
glos_44_34,22-06-2017,10:29:49
glos_44_35,22-06-2017,10:30:16
glos_44_36,22-06-2017,10:30:44
glos_44_37,22-06-2017,10:31:19
glos_44_38,22-06-2017,10:31:49
glos_44_39,22-06-2017,10:34:25
glos_44_4,22-06-2017,09:23:29
glos_44_40,22-06-2017,10:35:01
glos_44_41,22-06-2017,10:35:32
glos_44_42,22-06-2017,10:39:39
glos_44_43,22-06-2017,10:45:24
glos_44_44,22-06-2017,10:48:06
glos_44_45,22-06-2017,10:48:40
glos_44_46,22-06-2017,10:49:11
glos_44_47,22-06-2017,10:49:41
glos_44_48,22-06-2017,10:53:50
glos_44_49,22-06-2017,10:55:37
glos_44_5,22-06-2017,09:26:06
glos_44_50,22-06-2017,10:59:39
glos_44_51,22-06-2017,11:01:14
glos_44_52,22-06-2017,11:01:50
glos_44_53,22-06-2017,11:02:19
glos_44_54,22-06-2017,11:02:50
glos_44_55,22-06-2017,11:03:25
glos_44_56,22-06-2017,11:05:15
glos_44_57,22-06-2017,11:08:27
glos_44_58,22-06-2017,11:25:00
glos_44_59,22-06-2017,11:30:02
glos_44_6,22-06-2017,09:28:52
glos_44_60,22-06-2017,11:38:37
glos_44_61,22-06-2017,11:44:00
glos_44_62,22-06-2017,11:46:36
glos_44_63,22-06-2017,11:47:25
glos_44_7,22-06-2017,09:32:11
glos_44_8,22-06-2017,09:34:03
glos_44_9,22-06-2017,09:49:12
glos_45_1,05-07-2017,11:53:24
glos_45_10,07-07-2017,09:26:34
glos_45_100,07-07-2017,12:46:35
glos_45_101,07-07-2017,12:49:30
glos_45_102,07-07-2017,12:50:01
glos_45_103,07-07-2017,12:50:36
glos_45_104,07-07-2017,12:52:00
glos_45_105,07-07-2017,12:52:40
glos_45_106,07-07-2017,12:53:20
glos_45_107,07-07-2017,12:53:49
glos_45_108,07-07-2017,12:54:19
glos_45_109,07-07-2017,12:57:06
glos_45_11,07-07-2017,09:33:57
glos_45_110,07-07-2017,12:57:37
glos_45_111,07-07-2017,12:58:09
glos_45_112,07-07-2017,13:07:59
glos_45_113,07-07-2017,13:40:16
glos_45_114,07-07-2017,13:40:47
glos_45_115,07-07-2017,13:41:19
glos_45_116,07-07-2017,13:41:48
glos_45_117,07-07-2017,13:42:19
glos_45_118,07-07-2017,13:44:21
glos_45_119,07-07-2017,13:47:26
glos_45_12,07-07-2017,09:42:07
glos_45_120,07-07-2017,13:47:54
glos_45_121,07-07-2017,13:51:06
glos_45_122,07-07-2017,13:54:08
glos_45_123,07-07-2017,14:03:50
glos_45_124,07-07-2017,14:05:29
glos_45_125,12-07-2017,15:21:14
glos_45_126,12-07-2017,15:21:42
glos_45_127,12-07-2017,15:23:19
glos_45_128,12-07-2017,15:23:57
glos_45_129,12-07-2017,15:30:59
glos_45_13,07-07-2017,09:43:49
glos_45_130,12-07-2017,15:34:36
glos_45_131,12-07-2017,15:37:19
glos_45_132,12-07-2017,15:41:42
glos_45_133,12-07-2017,15:47:27
glos_45_134,12-07-2017,15:51:24
glos_45_135,12-07-2017,15:54:04
glos_45_136,12-07-2017,15:55:35
glos_45_137,12-07-2017,15:59:42
glos_45_138,12-07-2017,16:01:49
glos_45_139,12-07-2017,16:03:37
glos_45_14,07-07-2017,09:47:23
glos_45_140,12-07-2017,16:06:56
glos_45_141,12-07-2017,16:40:35
glos_45_142,12-07-2017,16:51:39
glos_45_143,12-07-2017,16:54:30
glos_45_144,12-07-2017,16:56:26
glos_45_145,12-07-2017,16:58:22
glos_45_146,12-07-2017,17:00:09
glos_45_147,12-07-2017,17:01:47
glos_45_148,12-07-2017,17:05:38
glos_45_149,12-07-2017,17:10:06
glos_45_15,07-07-2017,09:53:19
glos_45_150,12-07-2017,17:12:53
glos_45_151,12-07-2017,17:13:23
glos_45_152,12-07-2017,17:15:00
glos_45_153,12-07-2017,17:15:44
glos_45_154,12-07-2017,17:18:42
glos_45_155,12-07-2017,17:28:31
glos_45_156,12-07-2017,17:30:31
glos_45_157,12-07-2017,17:31:02
glos_45_158,12-07-2017,17:32:44
glos_45_159,12-07-2017,17:33:10
glos_45_16,07-07-2017,09:57:00
glos_45_160,12-07-2017,17:36:09
glos_45_161,12-07-2017,17:38:00
glos_45_162,12-07-2017,17:40:53
glos_45_163,12-07-2017,17:41:28
glos_45_164,12-07-2017,17:42:15
glos_45_165,12-07-2017,17:44:16
glos_45_166,12-07-2017,17:47:34
glos_45_167,12-07-2017,17:48:02
glos_45_168,12-07-2017,17:49:50
glos_45_169,12-07-2017,17:51:45
glos_45_17,07-07-2017,10:04:56
glos_45_170,12-07-2017,17:52:22
glos_45_171,12-07-2017,17:52:56
glos_45_172,12-07-2017,17:56:37
glos_45_173,12-07-2017,18:17:52
glos_45_174,12-07-2017,18:18:25
glos_45_175,12-07-2017,18:25:01
glos_45_176,12-07-2017,18:28:08
glos_45_177,12-07-2017,18:28:39
glos_45_178,12-07-2017,18:29:06
glos_45_179,12-07-2017,18:29:40
glos_45_18,07-07-2017,10:07:56
glos_45_180,12-07-2017,18:31:14
glos_45_181,12-07-2017,18:31:45
glos_45_182,12-07-2017,18:32:12
glos_45_183,12-07-2017,18:32:41
glos_45_184,12-07-2017,18:34:08
glos_45_185,12-07-2017,18:34:35
glos_45_186,12-07-2017,18:35:02
glos_45_187,12-07-2017,18:35:31
glos_45_188,12-07-2017,18:38:54
glos_45_189,12-07-2017,18:50:00
glos_45_19,07-07-2017,10:10:54
glos_45_2,05-07-2017,11:54:00
glos_45_20,07-07-2017,10:12:18
glos_45_21,07-07-2017,10:15:15
glos_45_22,07-07-2017,10:23:51
glos_45_23,07-07-2017,10:25:44
glos_45_24,07-07-2017,10:33:59
glos_45_25,07-07-2017,10:46:33
glos_45_26,07-07-2017,10:53:47
glos_45_27,07-07-2017,10:55:45
glos_45_28,07-07-2017,10:56:20
glos_45_29,07-07-2017,10:56:49
glos_45_3,05-07-2017,11:55:03
glos_45_30,07-07-2017,10:57:18
glos_45_31,07-07-2017,10:57:46
glos_45_32,07-07-2017,10:58:11
glos_45_33,07-07-2017,10:58:35
glos_45_34,07-07-2017,10:59:09
glos_45_35,07-07-2017,10:59:35
glos_45_36,07-07-2017,11:00:08
glos_45_37,07-07-2017,11:00:39
glos_45_38,07-07-2017,11:01:05
glos_45_39,07-07-2017,11:01:36
glos_45_40,07-07-2017,11:02:06
glos_45_41,07-07-2017,11:12:09
glos_45_42,07-07-2017,11:14:23
glos_45_43,07-07-2017,11:14:55
glos_45_44,07-07-2017,11:15:31
glos_45_45,07-07-2017,11:15:59
glos_45_46,07-07-2017,11:16:28
glos_45_47,07-07-2017,11:16:52
glos_45_48,07-07-2017,11:17:18
glos_45_49,07-07-2017,11:21:11
glos_45_5,07-07-2017,09:18:37
glos_45_50,07-07-2017,11:24:32
glos_45_51,07-07-2017,11:25:27
glos_45_52,07-07-2017,11:26:10
glos_45_53,07-07-2017,11:26:42
glos_45_54,07-07-2017,11:27:59
glos_45_55,07-07-2017,11:28:32
glos_45_56,07-07-2017,11:28:57
glos_45_57,07-07-2017,11:30:24
glos_45_58,07-07-2017,11:30:51
glos_45_59,07-07-2017,11:32:33
glos_45_6,07-07-2017,09:19:23
glos_45_60,07-07-2017,11:35:57
glos_45_61,07-07-2017,11:37:51
glos_45_62,07-07-2017,11:38:18
glos_45_63,07-07-2017,11:38:44
glos_45_64,07-07-2017,11:39:18
glos_45_65,07-07-2017,11:39:44
glos_45_66,07-07-2017,11:40:10
glos_45_67,07-07-2017,11:41:52
glos_45_68,07-07-2017,11:44:48
glos_45_69,07-07-2017,11:48:45
glos_45_7,07-07-2017,09:21:19
glos_45_70,07-07-2017,11:49:13
glos_45_71,07-07-2017,11:49:45
glos_45_72,07-07-2017,11:50:19
glos_45_73,07-07-2017,11:50:45
glos_45_74,07-07-2017,11:51:09
glos_45_75,07-07-2017,11:51:43
glos_45_76,07-07-2017,11:52:14
glos_45_77,07-07-2017,11:54:01
glos_45_78,07-07-2017,12:08:34
glos_45_79,07-07-2017,12:10:28
glos_45_8,07-07-2017,09:21:58
glos_45_80,07-07-2017,12:15:32
glos_45_81,07-07-2017,12:16:12
glos_45_82,07-07-2017,12:17:44
glos_45_83,07-07-2017,12:18:07
glos_45_84,07-07-2017,12:20:06
glos_45_85,07-07-2017,12:23:28
glos_45_86,07-07-2017,12:23:56
glos_45_87,07-07-2017,12:29:30
glos_45_88,07-07-2017,12:33:43
glos_45_89,07-07-2017,12:36:48
glos_45_9,07-07-2017,09:22:41
glos_45_90,07-07-2017,12:37:17
glos_45_91,07-07-2017,12:39:14
glos_45_92,07-07-2017,12:40:29
glos_45_93,07-07-2017,12:41:06
glos_45_94,07-07-2017,12:41:34
glos_45_95,07-07-2017,12:42:00
glos_45_96,07-07-2017,12:42:31
glos_45_97,07-07-2017,12:43:00
glos_45_98,07-07-2017,12:43:30
glos_45_99,07-07-2017,12:45:59
glos_46_1,18-07-2017,09:35:28
glos_46_10,18-07-2017,19:45:06
glos_46_100,20-07-2017,15:38:43
glos_46_101,20-07-2017,15:39:41
glos_46_102,20-07-2017,15:43:10
glos_46_103,20-07-2017,15:46:05
glos_46_104,20-07-2017,15:46:42
glos_46_105,20-07-2017,15:47:13
glos_46_106,20-07-2017,15:55:01
glos_46_107,20-07-2017,15:55:43
glos_46_108,20-07-2017,15:58:08
glos_46_109,20-07-2017,15:59:51
glos_46_11,18-07-2017,19:45:39
glos_46_110,20-07-2017,16:02:32
glos_46_111,20-07-2017,16:13:21
glos_46_112,20-07-2017,19:09:23
glos_46_113,20-07-2017,19:34:37
glos_46_114,20-07-2017,19:35:40
glos_46_115,20-07-2017,19:36:15
glos_46_116,20-07-2017,19:36:51
glos_46_117,20-07-2017,19:37:29
glos_46_118,20-07-2017,19:38:23
glos_46_119,20-07-2017,19:38:56
glos_46_12,18-07-2017,19:48:59
glos_46_120,20-07-2017,19:39:33
glos_46_121,20-07-2017,19:40:10
glos_46_122,20-07-2017,19:40:44
glos_46_123,20-07-2017,19:41:47
glos_46_124,20-07-2017,19:42:18
glos_46_125,20-07-2017,19:42:55
glos_46_126,20-07-2017,19:43:32
glos_46_127,20-07-2017,19:44:12
glos_46_128,20-07-2017,19:44:44
glos_46_129,20-07-2017,19:45:45
glos_46_13,18-07-2017,19:56:26
glos_46_130,20-07-2017,19:50:24
glos_46_131,20-07-2017,19:51:05
glos_46_132,20-07-2017,19:51:39
glos_46_133,20-07-2017,19:52:23
glos_46_134,20-07-2017,19:53:23
glos_46_135,20-07-2017,19:54:13
glos_46_136,20-07-2017,20:02:12
glos_46_137,20-07-2017,20:02:53
glos_46_138,20-07-2017,20:03:25
glos_46_139,20-07-2017,20:03:56
glos_46_14,18-07-2017,19:57:33
glos_46_140,20-07-2017,20:04:27
glos_46_141,20-07-2017,20:05:00
glos_46_142,20-07-2017,20:05:38
glos_46_143,20-07-2017,20:06:13
glos_46_144,20-07-2017,20:06:46
glos_46_145,20-07-2017,20:07:21
glos_46_146,20-07-2017,20:07:55
glos_46_147,20-07-2017,20:08:26
glos_46_148,20-07-2017,20:08:58
glos_46_149,20-07-2017,20:09:30
glos_46_15,18-07-2017,20:10:05
glos_46_150,20-07-2017,20:10:02
glos_46_151,20-07-2017,20:10:33
glos_46_152,20-07-2017,20:11:08
glos_46_153,20-07-2017,20:11:41
glos_46_154,20-07-2017,20:14:00
glos_46_155,20-07-2017,20:14:40
glos_46_156,20-07-2017,20:15:24
glos_46_157,20-07-2017,20:15:59
glos_46_158,20-07-2017,20:16:47
glos_46_159,20-07-2017,20:17:30
glos_46_16,18-07-2017,20:11:12
glos_46_160,20-07-2017,20:18:11
glos_46_161,20-07-2017,20:18:40
glos_46_162,20-07-2017,20:19:33
glos_46_163,20-07-2017,20:20:25
glos_46_164,20-07-2017,20:22:56
glos_46_165,20-07-2017,20:23:33
glos_46_166,20-07-2017,20:24:36
glos_46_167,20-07-2017,20:25:06
glos_46_168,20-07-2017,20:25:33
glos_46_169,20-07-2017,20:26:05
glos_46_17,18-07-2017,20:14:18
glos_46_170,20-07-2017,20:26:36
glos_46_171,20-07-2017,20:27:33
glos_46_18,18-07-2017,20:15:18
glos_46_19,18-07-2017,20:17:07
glos_46_2,18-07-2017,09:36:03
glos_46_20,18-07-2017,20:19:17
glos_46_21,18-07-2017,20:19:49
glos_46_22,18-07-2017,20:22:37
glos_46_23,18-07-2017,20:24:10
glos_46_24,18-07-2017,20:28:18
glos_46_25,18-07-2017,20:28:51
glos_46_26,18-07-2017,20:30:16
glos_46_27,18-07-2017,20:32:13
glos_46_28,18-07-2017,20:32:53
glos_46_29,18-07-2017,20:34:23
glos_46_3,18-07-2017,09:37:22
glos_46_30,18-07-2017,20:34:51
glos_46_31,18-07-2017,20:36:30
glos_46_32,18-07-2017,20:38:11
glos_46_33,18-07-2017,20:38:44
glos_46_34,18-07-2017,20:39:17
glos_46_35,18-07-2017,20:39:48
glos_46_36,18-07-2017,20:40:18
glos_46_37,18-07-2017,20:43:01
glos_46_38,18-07-2017,20:46:57
glos_46_39,18-07-2017,20:48:16
glos_46_4,18-07-2017,09:56:55
glos_46_40,18-07-2017,20:51:11
glos_46_41,18-07-2017,20:53:58
glos_46_42,18-07-2017,20:57:15
glos_46_43,18-07-2017,21:00:01
glos_46_44,18-07-2017,21:02:49
glos_46_45,18-07-2017,21:06:30
glos_46_46,18-07-2017,21:16:14
glos_46_47,18-07-2017,21:18:59
glos_46_48,18-07-2017,21:28:10
glos_46_49,18-07-2017,21:32:40
glos_46_5,18-07-2017,10:03:44
glos_46_50,18-07-2017,21:35:31
glos_46_51,18-07-2017,21:38:57
glos_46_52,18-07-2017,21:40:12
glos_46_53,18-07-2017,21:41:43
glos_46_54,18-07-2017,21:44:09
glos_46_55,18-07-2017,21:45:53
glos_46_56,18-07-2017,21:48:53
glos_46_57,18-07-2017,21:51:53
glos_46_58,18-07-2017,21:52:20
glos_46_59,18-07-2017,21:54:03
glos_46_6,18-07-2017,10:07:35
glos_46_60,18-07-2017,21:55:39
glos_46_61,18-07-2017,21:57:19
glos_46_62,18-07-2017,22:00:28
glos_46_63,18-07-2017,22:02:29
glos_46_64,18-07-2017,22:04:04
glos_46_65,18-07-2017,22:05:48
glos_46_66,18-07-2017,22:08:31
glos_46_67,18-07-2017,22:11:39
glos_46_68,18-07-2017,22:14:06
glos_46_69,18-07-2017,22:15:42
glos_46_7,18-07-2017,10:10:14
glos_46_70,18-07-2017,22:19:19
glos_46_71,18-07-2017,22:22:10
glos_46_72,18-07-2017,22:37:04
glos_46_73,19-07-2017,00:11:45
glos_46_74,19-07-2017,10:03:29
glos_46_75,19-07-2017,10:06:07
glos_46_76,19-07-2017,10:18:29
glos_46_77,20-07-2017,09:38:59
glos_46_78,20-07-2017,09:45:40
glos_46_8,18-07-2017,10:13:25
glos_46_80,20-07-2017,09:46:46
glos_46_81,20-07-2017,09:50:40
glos_46_82,20-07-2017,10:39:34
glos_46_83,20-07-2017,14:24:26
glos_46_84,20-07-2017,14:25:12
glos_46_85,20-07-2017,14:26:48
glos_46_86,20-07-2017,14:33:26
glos_46_87,20-07-2017,14:37:06
glos_46_88,20-07-2017,14:41:27
glos_46_89,20-07-2017,15:00:41
glos_46_9,18-07-2017,19:44:28
glos_46_90,20-07-2017,15:03:36
glos_46_91,20-07-2017,15:04:25
glos_46_92,20-07-2017,15:05:08
glos_46_93,20-07-2017,15:06:01
glos_46_94,20-07-2017,15:06:52
glos_46_95,20-07-2017,15:11:34
glos_46_96,20-07-2017,15:12:08
glos_46_97,20-07-2017,15:19:41
glos_46_98,20-07-2017,15:29:01
glos_46_99,20-07-2017,15:36:18
glos_47_1,12-09-2017,10:18:45
glos_47_10,15-09-2017,09:56:36
glos_47_11,15-09-2017,09:57:51
glos_47_12,15-09-2017,10:00:19
glos_47_13,15-09-2017,10:00:58
glos_47_14,15-09-2017,10:04:12
glos_47_15,15-09-2017,10:05:59
glos_47_16,15-09-2017,10:12:08
glos_47_17,15-09-2017,10:18:11
glos_47_18,15-09-2017,10:21:07
glos_47_19,15-09-2017,10:24:02
glos_47_2,15-09-2017,09:21:35
glos_47_20,15-09-2017,10:26:45
glos_47_21,15-09-2017,10:29:57
glos_47_22,15-09-2017,10:31:42
glos_47_23,15-09-2017,10:40:46
glos_47_24,15-09-2017,10:45:34
glos_47_25,15-09-2017,10:47:08
glos_47_26,15-09-2017,10:50:05
glos_47_27,15-09-2017,11:12:12
glos_47_28,15-09-2017,11:18:35
glos_47_29,15-09-2017,11:20:06
glos_47_3,15-09-2017,09:45:31
glos_47_30,15-09-2017,11:26:20
glos_47_31,15-09-2017,11:30:01
glos_47_32,15-09-2017,11:31:35
glos_47_33,15-09-2017,11:35:55
glos_47_34,15-09-2017,11:39:03
glos_47_35,15-09-2017,11:40:53
glos_47_36,15-09-2017,11:43:45
glos_47_37,15-09-2017,11:46:38
glos_47_38,15-09-2017,11:48:00
glos_47_39,15-09-2017,11:49:31
glos_47_4,15-09-2017,09:47:38
glos_47_40,15-09-2017,11:51:31
glos_47_41,15-09-2017,11:53:32
glos_47_42,15-09-2017,11:55:11
glos_47_43,15-09-2017,11:57:00
glos_47_44,15-09-2017,12:00:05
glos_47_45,15-09-2017,12:02:51
glos_47_46,15-09-2017,12:06:53
glos_47_47,15-09-2017,12:10:02
glos_47_48,15-09-2017,12:13:13
glos_47_49,15-09-2017,12:19:23
glos_47_5,15-09-2017,09:48:19
glos_47_50,15-09-2017,12:21:24
glos_47_51,15-09-2017,12:22:44
glos_47_52,15-09-2017,12:24:28
glos_47_53,15-09-2017,12:24:58
glos_47_54,15-09-2017,12:25:35
glos_47_55,15-09-2017,12:26:11
glos_47_56,15-09-2017,12:28:03
glos_47_57,15-09-2017,12:35:58
glos_47_58,15-09-2017,12:40:23
glos_47_59,15-09-2017,12:48:03
glos_47_6,15-09-2017,09:48:46
glos_47_60,15-09-2017,12:51:13
glos_47_61,15-09-2017,12:53:34
glos_47_62,15-09-2017,12:54:23
glos_47_63,15-09-2017,12:55:12
glos_47_64,15-09-2017,12:56:14
glos_47_65,15-09-2017,13:05:09
glos_47_66,15-09-2017,13:09:02
glos_47_67,15-09-2017,13:13:29
glos_47_68,15-09-2017,13:19:26
glos_47_69,15-09-2017,13:21:18
glos_47_7,15-09-2017,09:49:26
glos_47_70,15-09-2017,13:22:04
glos_47_71,15-09-2017,13:23:58
glos_47_72,15-09-2017,13:25:48
glos_47_73,15-09-2017,13:26:14
glos_47_74,15-09-2017,13:27:10
glos_47_75,15-09-2017,13:28:05
glos_47_76,15-09-2017,13:34:22
glos_47_77,15-09-2017,13:36:13
glos_47_78,15-09-2017,13:39:33
glos_47_79,15-09-2017,13:42:32
glos_47_8,15-09-2017,09:55:28
glos_47_80,15-09-2017,13:43:04
glos_47_81,15-09-2017,13:46:56
glos_47_82,15-09-2017,13:47:57
glos_47_83,15-09-2017,13:49:05
glos_47_84,15-09-2017,13:49:55
glos_47_9,15-09-2017,09:56:10
glos_48_1,27-09-2017,13:49:55
glos_48_10,29-09-2017,10:26:19
glos_48_11,29-09-2017,10:31:32
glos_48_12,29-09-2017,10:38:34
glos_48_13,29-09-2017,10:48:48
glos_48_14,29-09-2017,11:00:31
glos_48_15,29-09-2017,11:12:41
glos_48_16,29-09-2017,11:13:37
glos_48_17,29-09-2017,11:19:48
glos_48_18,29-09-2017,11:21:26
glos_48_19,29-09-2017,11:35:02
glos_48_2,27-09-2017,13:50:52
glos_48_20,29-09-2017,11:42:49
glos_48_21,29-09-2017,11:49:52
glos_48_22,29-09-2017,11:56:14
glos_48_23,29-09-2017,11:58:21
glos_48_24,29-09-2017,11:59:10
glos_48_25,29-09-2017,11:59:41
glos_48_26,29-09-2017,12:06:28
glos_48_27,29-09-2017,12:07:22
glos_48_28,29-09-2017,12:08:08
glos_48_3,27-09-2017,13:55:52
glos_48_4,29-09-2017,10:18:04
glos_48_5,29-09-2017,10:19:30
glos_48_6,29-09-2017,10:21:09
glos_48_7,29-09-2017,10:21:35
glos_48_8,29-09-2017,10:22:21
glos_48_9,29-09-2017,10:23:10
glos_49_1,11-10-2017,09:10:25
glos_49_10,12-10-2017,18:17:30
glos_49_11,12-10-2017,18:25:43
glos_49_12,12-10-2017,18:28:47
glos_49_13,12-10-2017,18:30:24
glos_49_14,12-10-2017,18:32:40
glos_49_15,12-10-2017,18:33:05
glos_49_16,12-10-2017,18:38:52
glos_49_17,12-10-2017,18:39:34
glos_49_18,12-10-2017,18:40:03
glos_49_19,12-10-2017,18:40:35
glos_49_2,11-10-2017,09:18:05
glos_49_20,12-10-2017,18:42:17
glos_49_21,12-10-2017,18:43:55
glos_49_22,12-10-2017,18:46:03
glos_49_23,12-10-2017,18:51:49
glos_49_24,12-10-2017,18:52:38
glos_49_3,11-10-2017,09:20:16
glos_49_4,12-10-2017,18:08:29
glos_49_5,12-10-2017,18:09:55
glos_49_6,12-10-2017,18:10:29
glos_49_7,12-10-2017,18:13:45
glos_49_8,12-10-2017,18:14:31
glos_49_9,12-10-2017,18:16:53
glos_4_1,09-12-2015,17:37:38
